,Mass,RT,FORMULA,Isomers,Putative metabolite,confidence,Map,Pathway,max intensity,Fold change rings,Fold change schizonts,Fold change trophs,urbcs,ttest: rings,ttest: schizonts,ttest: trophs,ttest: urbcs,Mean: rings,Mean: schizonts,Mean: trophs,Mean: urbcs,SD: rings,SD: schizonts,SD: trophs,SD: urbcs,RSD: rings,RSD: schizonts,RSD: trophs,RSD: urbcs,Fisher: rings,Fisher: schizonts,Fisher: trophs,Fisher: urbcs,PeakID
448,731.546554351387,3.72252084096272,C40H78NO8P,42,PC(32:1),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,2812794,1.15229437114892,3.36127705072496,1.31237754843707,1,0.75433617570865,0.0103425545188113,0.537512248139937,1.0,654137.9375,1908139.875,745014.4375,567683.010416667,263643.782332984,651023.451970902,285923.742850617,378063.843206231,0.403040042808989,0.341182247958055,0.383782821457896,0.665977026384391,0.0351837854771817,3.17032349519265,0.139958088612169,0.0,p579
451,759.577361860943,3.68147415161132,C42H82NO8P,48,PC(34:1),7.0,Lipids: Glycerophospholipids,Glycerophosphocholines,23683498,1.03027983335895,1.75459585660634,1.25433813815585,1,0.90471583697343,0.0602054505132055,0.384218186452919,1.0,12108885.75,20621776.8,14742244.5,11753006.6666667,649318.538409501,2385543.17198729,2738776.01691772,4534677.67391789,0.053623310337163,0.115680777419106,0.185777411093522,0.385831285774638,0.00603528367348448,2.99591417171144,0.318396540810161,0.0,p569
435,787.607686091861,3.7117833328247,C44H86NO8P,49,PC(36:1),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,3540202,1.15228312857565,1.78280703248896,1.53243299904116,1,0.252382560037319,0.00763499647876077,0.00355206970224859,1.0,1762953.625,2727633.55,2344569.875,1529965.66666667,329211.038092605,543593.50999944,213231.475201491,42209.9125310656,0.186738342645062,0.199291253768103,0.0909469482974958,0.0275887972198933,0.492761510870167,4.82518057744999,14.0442180575568,0.0,p576
456,783.577751241694,4.23076503753662,C44H82NO8P,45,PC(36:3),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,1812016,1.10398655640011,0.948099377063389,1.20945726502043,1,0.609220545040421,0.756765307682812,0.347731387956337,1.0,1235472.78125,1061019.2375,1353505.1875,1119101.29166667,309098.587258131,208098.006988319,344091.177105501,254463.005419365,0.250186480794339,0.196130286457996,0.254222281734329,0.227381567079059,0.0844846210477662,0.0312200962557649,0.300000756729741,0.0,p1275
455,809.593584575226,3.6136175028483,C46H84NO8P,38,PC(38:4),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,1984289,1.03651936854284,0.97886836057275,1.22581834099436,1,0.821356921577706,0.887783633516308,0.226887780977534,1.0,1501457.34375,1417946.575,1775667.6875,1448556.95833333,216083.250672396,117327.739686862,252836.052390026,324941.185975303,0.143915677372967,0.0827448239274194,0.142389284982709,0.224320613770805,0.0183771593787678,0.00785065244505163,0.631229037167339,0.0,p581
454,807.578109152137,3.61521917978922,C46H82NO8P,44,PC(38:5),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,1809539,1.09345189940351,1.38122245975115,1.22590690477566,1,0.680514818976514,0.178061849419663,0.395761227428081,1.0,1243420.96875,1570659.825,1394042.4375,1137151.95833333,93926.1902468377,184143.994371754,306774.768352965,382165.001881597,0.0755385284689713,0.117239895896461,0.220061283717531,0.336072060625668,0.0729188406397982,1.04428768073064,0.274785499245806,0.0,p584
486,805.563244188763,3.63214167277017,C46H80NO8P,46,PC(38:6),7.0,Lipids: Glycerophospholipids,Glycerophosphocholines,1792457,0.849426080072169,0.655808421822925,0.833370003763155,1,0.408614628512517,0.117223450191204,0.392276379004376,1.0,1208458.0625,933002.875,1185615.46875,1422675.95833333,215379.281937931,172387.113671385,297530.448135812,343031.206840239,0.178226525703644,0.18476589760925,0.250950207700562,0.241116893014837,0.279712825787004,1.62686361565743,0.272546553765061,0.0,p1719
439,835.607873541475,3.62363501230875,C48H86NO8P,37,PC(40:5),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,297231,1.12119864208671,1.61856571297346,1.48815966574672,1,0.717558641569335,0.164415192970917,0.251445505755236,1.0,171631.71875,247768.0625,227805.6640625,153078.778645833,8984.17019051882,14292.5765915088,68129.7240391397,76995.8872684842,0.0523456285117393,0.0576853063598897,0.299069491180201,0.502982111234528,0.0572818923442208,1.46202190918792,0.528296470455661,0.0,p607
461,833.594221026262,3.61985832214355,C48H84NO8P,31,PC(40:6),5.0,Lipids: Glycerophospholipids,Glycerophosphocholines,412502,0.936863914486299,0.833295593451584,1.10079413871518,1,0.800516875693037,0.553140507947494,0.703729149869545,1.0,271523.75390625,241507.378125,319034.3359375,289821.979166667,21443.3578891287,85644.5529971084,58097.9226477782,109279.218243787,0.0789741508086712,0.354624995981615,0.182105548222746,0.377056352171773,0.0269981767891724,0.121092924360952,0.0557122265687766,0.0,p1728
496,467.301317243453,4.33336669921875,C22H46NO7P,5,PE(17:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,330721,0.813696564986673,0.633548995917156,0.538361985332699,1,0.310939812949337,0.104294275394298,0.0676879394553642,1.0,215669.9609375,167921.9171875,142692.63671875,265049.614583333,36063.7226663998,72950.5374244623,21380.3803075064,62946.0267788715,0.167217179943065,0.434431303824422,0.149835203827984,0.237487712924332,0.463318537303868,1.0161360054689,3.38767503614777,0.0,p1933
499,495.332809296094,7.34339668273925,C24H50NO7P,10,PE(19:0),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,17585380,0.74131571068864,0.233626528571147,0.456887841532891,1,0.0932080638407159,0.00220137460849929,0.0104885082753238,1.0,11150074.5,3513959.25,6872016.0625,15040925.6666667,1740807.97582512,2669345.36964632,2694623.02977527,2497463.26322217,0.15612523269016,0.75964038844398,0.392115356726187,0.166044518706517,1.63348677320335,9.94340079391497,4.9436599353346,0.0,p728
427,655.420192311576,7.36626083374023,C35H62NO8P,3,PE(30:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,320007,2.10941790628228,1.62082438855806,2.17041447253952,1,0.0275346077595776,0.197927139319414,0.0564948288689355,1.0,224238.91015625,172299.615625,230723.0703125,106303.69140625,52794.9671047953,82457.9521237296,83595.9505124588,46432.7911258016,0.235440705040921,0.478573047447735,0.362321593585042,0.436793779327513,2.81364275844072,0.486354815413336,1.69288013271831,0.0,n1700
429,691.514164033857,3.4429100036621,C37H74NO8P,33,PE(32:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,233266,1.70727522727479,1.31354158251069,2.13423182351783,1,0.0979794806640662,0.153196560067987,0.000571166829452712,1.0,163665.4765625,125920.76875,204595.0546875,95863.5572916667,58099.5763024329,35024.4759547165,18170.0866546239,16518.2473576889,0.354989809229841,0.278146935588149,0.0888099992562234,0.172309977058663,1.2600272848259,0.602464788233991,19.6060521065179,0.0,p1309
420,689.500247498229,3.71162165323892,C37H72NO8P,27,PE(32:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,310560,1.720194132083,4.62538125164096,2.62535327516309,1,0.183270882169292,0.0165977707337378,0.0907157203607121,1.0,67539.80078125,181605.85625,103078.96875,39262.89453125,32811.5766710378,81022.425969423,52302.846557298,7691.69531701215,0.485810977993687,0.446144346016501,0.507405605542576,0.195902401207079,0.704006305694829,3.05889850908002,1.45719346046515,0.0,n1038
434,717.531280921861,3.70523332868303,C39H76NO8P,38,PE(34:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,2315167,1.1958625373936,1.96602815763134,1.62990255544509,1,0.232788522370602,0.00385877127889349,0.0448136954184573,1.0,1060950.109375,1744228.725,1446023.46875,887184.0,184564.495305534,359694.054504304,356254.992368782,152656.849274144,0.173961521540593,0.206219545263081,0.246368748549249,0.172068983744233,0.526331284039865,4.81075957111652,2.07893721595926,0.0,n1014
416,713.499654461905,3.7357799911499,C39H72NO8P,22,PE(34:3),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,367298,2.34741591020383,7.57809802642636,4.15905724500762,1,0.0693794403825462,0.00111830638956138,0.00432391193283,1.0,87444.890625,282295.928125,154931.345703125,37251.5540364583,32901.62528084,77724.1457146332,37945.9651870662,24672.6229152769,0.376255548445201,0.275328610762735,0.244921161788507,0.662324661439082,1.48964564137371,9.02988292858126,6.75988455781549,0.0,n1035
436,745.561218523988,3.89576414744058,C41H80NO8P,45,PE(36:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,713370,1.18018547453975,2.91379644925987,1.51258262993333,1,0.54875074281809,0.0029156166432331,0.103336371108815,1.0,220617.8671875,544690.28125,282754.5,186934.911458333,77101.2502037644,141334.38620412,61450.0658109367,61370.6433431819,0.349478721676867,0.259476607292816,0.217326570614921,0.328299528774009,0.11683105117164,5.39087581885913,1.21729325626914,0.0,n1501
450,743.546612223196,3.67378498077392,C41H78NO8P,38,PE(36:2),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1327757,1.20714606619472,1.84153369507549,1.26942458123661,1,0.328767821033282,0.0301928182645089,0.23663829683577,1.0,610267.1484375,930978.9,641751.765625,505545.40625,149977.345299001,295865.450792913,161299.733467038,106052.691786292,0.245756871696266,0.31780038279376,0.2513428744679,0.209778766605678,0.32503024823645,1.83222488808572,0.497847393782501,0.0,n667
460,741.530293020029,3.64372833251952,C41H76NO8P,31,PE(36:3),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1136507,0.911695927319797,1.1536254281764,1.13739493336409,1,0.422269184353585,0.254592680525848,0.253123237400734,1.0,724822.15625,917162.45,904258.78125,795026.208333333,104331.913873895,169971.071006993,117714.354061875,103941.408273828,0.143941397174826,0.185322753899261,0.130177728436491,0.130739599757004,0.227240397055839,0.375806634341752,0.483841041289262,0.0,n669
462,739.515543673618,3.6452849960327,C41H74NO8P,36,PE(36:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1956332,0.934394508059662,0.901225514969049,1.09961581152058,1,0.483291994483436,0.300732564576233,0.365806961799255,1.0,1509194.53125,1455621.375,1776053.0,1615157.75,140549.384993666,112586.609668193,224518.048830967,199868.087732728,0.0931287399227817,0.0773460816128736,0.126414047796416,0.123745242675354,0.18807276029284,0.483664107266037,0.28650442850412,0.0,n1015
477,757.56245599069,4.24886918385823,C42H80NO8P,56,PE(37:2),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,6782794,0.877867576379433,0.726737876257261,0.934810782448784,1,0.268778061420984,0.0453366937717538,0.549251277526493,1.0,5183241.375,4290918.05,5519454.25,5904354.5,671453.281930244,595063.648122655,773934.723189936,781189.934225826,0.129543124340846,0.138679797933371,0.140219428975235,0.132307423991196,0.490058052289255,2.69938750972873,0.12251422429809,0.0,p1097
442,773.593479938962,3.73894416809082,C43H84NO8P,41,PE(38:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,728511,1.107079725253,2.46941016828067,1.43214248563057,1,0.620197555075019,0.00555862505424149,0.121759513184111,1.0,245167.78125,546861.98125,317154.390625,221454.494791667,25209.9305806176,145831.842235228,48606.43415432,69278.8310219235,0.102827257529858,0.266670288363968,0.153257957610279,0.312835515427662,0.103460886124926,4.0623061314324,1.27873340546346,0.0,p596
475,765.529730747481,3.61282332102457,C43H76NO8P,41,PE(38:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1729583,0.904762786506846,0.845785946853696,0.952850144815308,1,0.26766947236801,0.109581089018383,0.596529406166596,1.0,1418019.9375,1325586.5,1493386.46875,1567283.66666667,117086.683371832,115125.9301567,173874.435390929,167358.347134801,0.0825705480405715,0.0868490514626543,0.116429630929003,0.106782422795704,0.534052526133769,1.41574313486022,0.0937618368889197,0.0,n665
467,763.51478672444,3.618189163208,C43H74NO8P,33,PE(38:6),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,913265,0.951627004559468,0.871047611054004,1.05736110473033,1,0.741618198557037,0.337590457433258,0.668235421321175,1.0,698228.28125,639105.525,775807.5625,733720.541666667,135729.512521251,71108.5932406572,101123.455062918,130240.366027833,0.194391313222464,0.111262679571824,0.130346054809072,0.177506773535314,0.0355997921282182,0.406558312687944,0.0651494905847079,0.0,n1713
447,785.593278558569,4.16647500356038,C44H84NO8P,80,PE(39:2),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,3614320,0.953983735079192,1.97378375776609,1.34700880739841,1,0.742615937620699,0.00130528654881735,0.16905961066293,1.0,1472450.125,3046486.05,2079074.53125,1543475.08333333,197997.807860366,401118.081058604,561988.589702084,298699.937140136,0.134468261096698,0.131665819070008,0.270307091571268,0.193524301341525,0.039280149320035,9.03192764823319,0.708220630005196,0.0,p1296
489,781.560608051717,5.26526830037433,C44H80NO8P,62,PE(39:4),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,293782,0.809342890855191,1.07916711074252,0.790724327613637,1,0.491438083173697,0.776068235443336,0.467533292923568,1.0,153103.845703125,204146.64375,149581.76171875,189170.557291667,26172.2314893261,51234.3401183852,43102.5138672483,73819.2380902181,0.170944311484345,0.250968319523917,0.288153538051594,0.39022583190048,0.212055976510024,0.0277776279262783,0.214486091106643,0.0,p2544
481,751.552023547151,3.67220398433623,C43H78NO7P,19,PE(O-38:5),7.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,2067582,0.88403682625782,0.538298586820947,0.874216023537123,1,0.500904414017275,0.0656782034401285,0.46120184808232,1.0,1583060.03125,963940.5875,1565473.75,1790717.29166667,205091.913598853,192174.348740794,114618.337709557,429060.450577231,0.129554097475956,0.199363271173385,0.0732163906993376,0.239602561819176,0.190672018762892,3.0926966334629,0.257235679030371,0.0,n1711
476,723.521634294634,3.64379586537678,C41H74NO7P,17,PE(P-36:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,1164288,0.861120817214638,0.605973808552743,0.942274588879029,1,0.502089072179028,0.133842348127705,0.769984642082306,1.0,780505.84375,549244.7625,854062.296875,906383.666666667,111952.169880858,95834.898987336,105105.035493201,262783.396038399,0.143435402537123,0.174484866366543,0.12306483482268,0.289925122994345,0.194209299317745,1.63022888558988,0.0341754204206635,0.0,n1712
474,749.53568763014,3.60141663869222,C43H76NO7P,16,PE(P-38:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,585206,0.959379565562919,0.658532997717501,0.96019708089416,1,0.684474421011575,0.0140232955114375,0.826319977978943,1.0,430630.859375,295591.69375,430997.8125,448863.90625,58408.7041839171,51825.2002775513,139980.788692831,52672.862229216,0.135635203358833,0.175326984395519,0.324783060686256,0.117347065548815,0.0537412891433144,4.30241001993232,0.0142695949442942,0.0,p1724
473,779.583789387419,3.75219443184988,C45H82NO7P,6,PE(P-40:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoethanolamines,412577,0.906312480736337,0.67780162373129,0.975264252748113,1,0.56427616559408,0.0966343126413821,0.866074888640492,1.0,315673.4140625,236081.878125,339689.6796875,348305.270833333,67033.250829775,27890.9010814206,50685.6730249207,69647.017110589,0.212350004287986,0.118140796332758,0.1492116954261,0.199959698984618,0.113957557835016,2.23751358025608,0.0100041735087351,0.0,n1720
464,814.47961045451,7.36540499369303,C46H71O10P,3,"PG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",5.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,321485,0.950853909937612,1.04505569806169,1.08448143975945,1,0.851310324435469,0.78197625713873,0.710285022142027,1.0,195352.22265625,214705.909375,222805.8984375,205449.25,84698.6045923889,20196.1853660419,67282.811273821,49450.7921378988,0.433568676315642,0.0940644131539379,0.301979488629628,0.240695900023479,0.0105985524703622,0.0300307508552187,0.0432067981925249,0.0,n977
470,750.540935059782,3.60110415140787,C40H79O10P,14,PG(34:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,1224352,0.843318983195221,1.52784406679847,1.0100627550162,1,0.179645455851699,0.028965562281931,0.896037329245123,1.0,501205.5546875,908035.925,600305.546875,594325.0,106779.787646796,212693.835810247,79791.8940651793,27206.6084965899,0.213045898330821,0.234235045061953,0.132918801901049,0.0457773246903461,0.714144584433722,2.14042994451832,0.00503267386655513,0.0,n668
413,748.525710755111,3.44097663879393,C40H77O10P,26,PG(34:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,10896925,3.72616604675076,35.7295931668515,7.60495784838914,1,0.000963984194320653,0.002070106214894,0.0374729763223744,1.0,888846.421875,8523002.1,1814100.46875,238541.817708333,131117.213440998,2608016.00766829,884009.991515087,42482.4387495062,0.147513912655923,0.305997344253651,0.487299356757353,0.178092206882777,22.2618111403671,10.0877129487715,3.16922436636694,0.0,n801
408,746.510405650013,3.40288082122802,C40H75O10P,22,PG(34:2),5.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,3310355,8.44776370746283,76.4005256642385,18.9845066720903,1,0.00779404995825421,0.00320946928922394,0.02518366493602,1.0,271334.4375,2453914.95,609764.9765625,32119.0846354167,75426.9814881738,857089.803709011,277455.414609099,3961.48075774847,0.277985287024887,0.349274453749512,0.455020254153053,0.123337286934394,10.0306325586011,7.98386402724579,4.33359621668605,0.0,n807
417,776.555263894351,3.44713748931883,C42H81O10P,19,PG(36:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,4205194,1.26076339560619,9.65926192138702,3.8034331871467,1,0.207480234499243,0.00159302118614381,0.0320515801955077,1.0,405769.265625,3108776.5,1224112.546875,321844.104166667,103809.58625666,821189.422542711,477482.836494422,31710.3368277418,0.25583402946195,0.264151965425212,0.390064490159319,0.0985270086268869,0.597814231565281,11.5005621134991,3.55504226863925,0.0,n805
411,774.541368850419,3.42586331685383,C42H79O10P,23,PG(36:2),7.0,Lipids: Glycerophospholipids,Glycerophosphoglycerols,11094076,4.84604762675418,45.2189277381129,9.69555853147726,1,0.00417996735108518,0.00487215125771061,0.0245707537101376,1.0,791328.734375,7383963.1,1583223.0,163293.635416667,159999.88647432,2863969.49585761,675715.568651539,9994.64268846326,0.202191427562263,0.387863462624511,0.426797468614048,0.0612065660915719,15.3474819865538,6.35642409247916,4.41479585695996,0.0,n800
459,834.525325417856,3.47357336680093,C43H79O13P,21,PI(34:2),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,1310494,1.05905994903626,1.20448774064464,1.1476741850897,1,0.780657784504401,0.196515384733733,0.42608286570878,1.0,921232.453125,1047734.075,998314.3125,869858.645833333,300028.563081949,179884.847068936,238261.250666979,152740.282927813,0.32568171264939,0.171689411808942,0.238663562851584,0.175592073102276,0.0232849065245586,0.568157983916281,0.206008323221421,0.0,n160
415,864.572027430814,3.47809418996175,C45H85O13P,18,PI(36:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,2653116,3.57203674454859,11.9273685072616,4.78118131802446,1,0.0302215476695993,0.000551399846696801,0.0224024299308524,1.0,614704.25,2052555.625,822783.3828125,172087.885416667,229940.41267122,421891.281110301,300901.990352118,20630.8618969653,0.374066736436619,0.205544383777809,0.365712284226685,0.119885614533603,3.67571796437741,19.8195315952824,4.65445326622554,0.0,n808
423,862.557190126097,3.47741667429605,C45H83O13P,20,PI(36:2),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,3359909,1.95800498338257,6.3208795951001,2.40891462210365,1,0.018180918971675,0.0012670559413401,0.0211769027102281,1.0,756206.46875,2441204.225,930353.515625,386212.739583333,178363.477188367,598663.60941584,268274.555131931,86150.0070475863,0.235866108740381,0.245232907302477,0.28835765182411,0.223063607742534,3.48908182752459,11.5439032495946,3.72940886449981,0.0,n806
433,860.540176910848,3.48518503824868,C45H81O13P,19,PI(36:3),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,1161687,1.44221149875076,2.74237018914768,1.66980777162336,1,0.208013234892342,0.000593174924998113,0.113627777413566,1.0,491113.5625,933854.15,568616.4921875,340528.114583333,177410.922044638,164667.491220854,205448.373992382,90295.2925093494,0.361242155768479,0.176331058999795,0.361312724507884,0.265162518577457,0.572222887582902,9.9815575207207,1.03300156313827,0.0,n817
437,858.526172358632,3.48211584726968,C45H79O13P,22,PI(36:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,1502734,1.37584059071707,1.18871500534263,1.48945019078257,1,0.372705715767028,0.45303714834119,0.236666330410098,1.0,856981.609375,740425.09375,927746.59375,622878.5625,419611.306811579,216088.827776553,391426.800401886,185808.092885015,0.489638636606919,0.291844279185808,0.421911331217848,0.298305486930312,0.260231148821056,0.170122534101991,0.495071485659966,0.0,n156
443,886.558077044732,3.46887751261392,C47H83O13P,26,PI(38:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,6093809,1.37644263618917,0.906334639416796,1.40701623023368,1,0.227505736643879,0.715705153543875,0.210032001308725,1.0,4522933.4375,2978178.05,4623397.0,3285958.54166667,994853.504937251,635292.676576449,1141367.72266771,1220691.56673674,0.219957582547831,0.213315881693658,0.246867773342351,0.371487208757538,0.617023022115009,0.0500235502511117,0.640481377486297,0.0,n139
446,884.54278602996,3.46800666809082,C47H81O13P,29,PI(38:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoinositols,1072407,1.36720191880994,1.65079015999468,1.36221411281314,1,0.227334289458865,0.0308464918373576,0.319281801670224,1.0,681361.8671875,822691.55,678876.1328125,498362.28125,214269.662638375,177343.152841623,281849.3553653,135986.517042344,0.314472636284782,0.215564573188607,0.41517051748105,0.272866792208391,0.51998232182799,2.10619364075254,0.332735499428449,0.0,n1215
465,525.307239402234,3.85288416544595,C24H48NO9P,3,PS(18:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,1483965,1.16242230500836,1.24890946743281,1.06886657329973,1,0.478574788411187,0.476240217826812,0.760601974303698,1.0,736835.015625,791657.40625,677532.0078125,633878.9375,196567.0120601,414007.933602535,199884.793520579,158588.482375031,0.266772083155368,0.522963507110542,0.295018967688232,0.250187335456356,0.166172398740367,0.126653172059905,0.0292698390019279,0.0,n1290
409,521.275690925377,3.89104723047327,C24H44NO9P,1,"PS(18:2(9Z,12Z)/0:0)",5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,185514,5.45956492780841,9.22842415487909,16.9910498418412,1,0.023939383140567,0.00576924473791913,0.0179640416378835,,41262.7270507813,69747.30625,128416.286132813,7557.87825520833,9968.77580377096,7759.93917349228,54765.4191828165,,0.241592752497977,0.111257905010379,0.426467863477817,,high,high,high,,n2317
458,569.275698144015,7.31571332295735,C28H44NO9P,1,"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,157903,1.3261705646661,0.839732187359916,1.1649760936168,1,0.243157071703371,0.484425255536306,0.536101209179497,1.0,113183.259765625,71667.72421875,99425.9677734375,85345.9296875,31418.0460219126,25266.4574890995,31885.2350453737,24199.9734146817,0.27758562606318,0.352550018359439,0.320693232959329,0.283551582404592,0.492720173380564,0.152849937806815,0.123726278118008,0.0,n1344
410,763.536187818611,3.39919211404365,C40H78NO10P,12,PS(34:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,652290,7.72068077846898,42.153050799922,16.2891261562865,1,0.00170606037654345,0.00159333468380942,0.00815350567523579,1.0,82263.30078125,449137.7375,173559.47265625,10654.9283854167,18829.7535403769,130438.914477212,54804.905666576,9338.66932357834,0.228896158573164,0.290420740869525,0.315770178531955,0.876464766892297,11.6072951587118,11.2426942696763,8.58612329712648,0.0,p1765
425,761.521985141574,3.47341918945312,C40H76NO10P,20,PS(34:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,2389070,1.23877336678667,1.9610313426409,2.26835383338195,1,0.484014971469874,0.0327087061743234,0.0292319164068147,1.0,950989.203125,1505456.675,1741383.90625,767686.1875,360805.002622815,129943.334120336,536137.232337733,280591.640566836,0.379399683442452,0.0863148945288222,0.307879974320127,0.365503046864231,0.160833310758631,5.69256136871824,2.58916573670195,0.0,n1211
412,791.567318505291,3.41349665323892,C42H82NO10P,10,PS(36:0),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,1468877,4.14282438846833,25.3822785454731,8.79556600448978,1,0.00199067298931341,0.00131878269992489,0.0161474340087004,1.0,174147.33984375,1066966.85,369729.5078125,42035.8971354167,32628.437687364,287305.064641284,134717.615277634,10680.117632059,0.187361103055833,0.269272718867774,0.364368037797928,0.254071361856595,14.8076113864427,12.7087528041917,5.87984919699416,0.0,p1759
430,789.551760527587,3.47235557919457,C42H80NO10P,18,PS(36:1),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,5922831,1.4095138991424,1.53803404526811,2.00585837127349,1,0.155146006994761,0.0849575798526479,0.010719280649708,1.0,3530929.75,3852881.6,5024813.875,2505069.125,807824.474458483,283207.115738012,656405.543779069,775305.040453242,0.228785201534662,0.0735052734914076,0.130632807524452,0.309494469719769,0.839441850910061,2.66635451732123,6.15244370581637,0.0,n140
428,787.536960320052,3.47349582672118,C42H78NO10P,20,PS(36:2),7.0,Lipids: Glycerophospholipids,Glycerophosphoserines,5615199,1.36508798394396,2.43447455411962,2.15401177145743,1,0.0398992613207181,7.92737028261846e-05,0.0148226513394137,1.0,2661360.0625,4746224.0,4199436.9375,1949588.66666667,435268.416080305,540268.236571543,946111.086188711,204179.769341349,0.163551118923543,0.113831171173451,0.225294747907787,0.104729665714793,2.191749791293,23.446217455405,5.40321641478643,0.0,n1208
419,785.52051109961,3.47267084757487,C42H76NO10P,16,PS(36:3),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,1690268,1.70271387893056,3.93590973425265,3.02060843131922,1,0.0446298966521503,5.43266338499497e-06,0.0403952359678545,1.0,630186.609375,1456708.4,1117948.828125,370107.166666667,165481.965458667,131728.880999432,441238.978126323,72357.2717997917,0.262592005283621,0.0904291353021867,0.394686203004801,0.195503568470371,2.0736240280983,52.2710479547941,2.7973510432291,0.0,n812
438,783.505556606431,3.47115918477375,C42H74NO10P,16,PS(36:4),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,1441071,0.934944512788106,1.2104412651383,1.48916506126132,1,0.671440460707173,0.302960999534692,0.0899631809059174,1.0,731676.6875,947277.2375,1165403.234375,782588.354166667,136209.50088351,260043.679215997,309576.256124443,153231.911245391,0.186160777308502,0.274516972351504,0.265638748025672,0.195801420286351,0.0616657131208001,0.297712562344363,1.22821263253459,0.0,n157
453,809.521532456713,3.46570667266845,C44H76NO10P,16,PS(38:5),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,6384970,0.934162316116787,0.939051275518507,1.22751690517932,1,0.531475443513623,0.367083921071945,0.0781502724762562,1.0,4276443.4375,4298824.3,5619373.125,4577837.66666667,847073.023236544,599817.967709667,801816.504943138,134897.241295304,0.198078855856852,0.139530700919707,0.142687891888855,0.0294674584635345,0.123467147978397,0.205959822088477,1.64087833703688,0.0,n138
441,807.505375475119,3.46399832407633,C44H74NO10P,13,PS(38:6),5.0,Lipids: Glycerophospholipids,Glycerophosphoserines,900715,1.03775728962775,1.20299903216375,1.45674766961651,1,0.824733450745416,0.112766973884827,0.0349663139392916,1.0,566145.203125,656292.3125,794724.078125,545546.833333333,155978.172905092,97321.1892419266,146078.575470117,68937.157096278,0.275509130951082,0.14828939390011,0.183810431181048,0.126363408023224,0.0145897741296134,0.862259603310744,2.37969524467851,0.0,n170
